OrderID,OrderDate,SKU,Revenue,Payment_Status
ORD-120731,2026-07-02,OURO-30,265,Paid
ORD-120732,2026-06-28,OURO-99,85,Paid
ORD-120733,2025-10-19,OURO-30,455,Paid
ORD-120734,2025-10-18,OURO-59,213,Paid
ORD-120735,2026-04-21,OURO-44,178,Paid
ORD-120736,2026-08-20,OURO-57,152,Paid
ORD-120737,2026-04-30,OURO-27,424,Pending
ORD-120738,2025-09-15,OURO-84,195,Pending
ORD-120739,2025-10-27,OURO-39,124,Paid
ORD-120740,2026-08-18,OURO-26,308,Paid
ORD-120741,2025-12-31,OURO-61,281,Pending
ORD-120742,2026-04-09,OURO-45,163,Pending
ORD-120743,2026-02-19,OURO-67,318,Pending
ORD-120744,2026-07-10,OURO-13,328,Paid
ORD-120745,2026-01-26,OURO-70,425,Pending
ORD-120746,2026-05-01,OURO-73,197,Paid
ORD-120747,2026-05-25,OURO-70,54,Paid
ORD-120748,2026-06-24,OURO-84,73,Paid
ORD-120749,2026-03-16,OURO-51,151,Paid
ORD-120750,2025-12-19,OURO-81,83,Paid
ORD-120751,2025-12-07,OURO-60,420,Pending
ORD-120752,2026-06-18,OURO-27,489,Pending
ORD-120753,2026-07-13,OURO-23,399,Paid
ORD-120754,2026-02-25,OURO-34,196,Paid
ORD-120755,2026-01-07,OURO-40,473,Pending
ORD-120756,2025-09-29,OURO-86,475,Pending
ORD-120757,2025-10-16,OURO-13,415,Paid
ORD-120758,2025-09-16,OURO-45,186,Pending
ORD-120759,2026-01-15,OURO-76,421,Paid
ORD-120760,2026-06-11,OURO-79,296,Paid
ORD-120761,2025-11-12,OURO-24,147,Paid
ORD-120762,2025-11-05,OURO-45,329,Paid
ORD-120763,2026-06-19,OURO-81,423,Paid
ORD-120764,2025-10-25,OURO-74,490,Pending
ORD-120765,2026-02-13,OURO-86,234,Paid
ORD-120766,2026-02-26,OURO-66,281,Paid
ORD-120767,2025-11-10,OURO-25,463,Paid
ORD-120768,2026-06-15,OURO-78,215,Paid
ORD-120769,2026-09-05,OURO-23,272,Paid
ORD-120770,2025-12-26,OURO-15,161,Paid
ORD-120771,2026-06-19,OURO-28,140,Paid
ORD-120772,2026-04-03,OURO-25,219,Paid
ORD-120773,2026-05-17,OURO-95,289,Paid
ORD-120774,2026-07-24,OURO-93,443,Paid
ORD-120775,2025-10-01,OURO-51,493,Paid
ORD-120776,2026-08-19,OURO-78,326,Paid
ORD-120777,2026-05-01,OURO-92,71,Paid
ORD-120778,2026-02-10,OURO-59,333,Pending
ORD-120779,2026-09-09,OURO-39,479,Paid
ORD-120780,2026-04-01,OURO-47,433,Paid
ORD-120781,2025-10-24,OURO-58,464,Paid
ORD-120782,2026-08-25,OURO-34,56,Pending
ORD-120783,2026-06-03,OURO-57,185,Paid
ORD-120784,2026-07-10,OURO-92,179,Paid
ORD-120785,2026-01-12,OURO-39,493,Paid
ORD-120786,2026-05-04,OURO-99,104,Paid
ORD-120787,2025-12-01,OURO-44,460,Paid
ORD-120788,2026-06-20,OURO-98,366,Paid
ORD-120789,2025-09-17,OURO-39,416,Paid
ORD-120790,2025-12-07,OURO-26,104,Paid
ORD-120791,2026-06-29,OURO-29,247,Paid
ORD-120792,2025-12-16,OURO-21,473,Paid
ORD-120793,2026-05-30,OURO-13,334,Paid
ORD-120794,2026-06-04,OURO-35,253,Paid
ORD-120795,2026-05-31,OURO-18,179,Pending
ORD-120796,2026-03-05,OURO-80,460,Paid
ORD-120797,2025-10-17,OURO-94,346,Pending
ORD-120798,2026-05-12,OURO-23,336,Paid
ORD-120799,2026-02-25,OURO-46,150,Paid
ORD-120800,2026-04-26,OURO-23,395,Paid
ORD-120801,2026-04-10,OURO-89,111,Paid
ORD-120802,2026-04-21,OURO-93,221,Paid
ORD-120803,2025-09-24,OURO-46,193,Pending
ORD-120804,2025-10-15,OURO-48,245,Paid
ORD-120805,2026-07-18,OURO-44,202,Paid
ORD-120806,2026-08-10,OURO-14,264,Paid
ORD-120807,2026-04-03,OURO-52,314,Paid
ORD-120808,2026-05-27,OURO-68,221,Paid
ORD-120809,2025-10-19,OURO-85,422,Pending
ORD-120810,2025-10-29,OURO-80,61,Paid
ORD-120811,2026-03-28,OURO-31,343,Paid
ORD-120812,2025-11-26,OURO-78,75,Pending
ORD-120813,2025-12-15,OURO-70,172,Pending
ORD-120814,2025-12-07,OURO-11,52,Paid
ORD-120815,2025-12-15,OURO-29,297,Paid
ORD-120816,2026-01-17,OURO-13,143,Paid
ORD-120817,2026-09-03,OURO-69,52,Pending
ORD-120818,2026-02-23,OURO-63,466,Pending
ORD-120819,2026-03-05,OURO-96,446,Paid
ORD-120820,2026-08-29,OURO-37,498,Paid
ORD-120821,2026-05-07,OURO-66,277,Paid
ORD-120822,2026-02-28,OURO-58,145,Paid
ORD-120823,2026-07-19,OURO-82,403,Paid
ORD-120824,2026-01-14,OURO-69,312,Paid
ORD-120825,2025-09-23,OURO-15,226,Pending
ORD-120826,2025-11-05,OURO-28,368,Paid
ORD-120827,2026-08-04,OURO-24,182,Pending
ORD-120828,2026-05-05,OURO-72,277,Pending
ORD-120829,2025-09-27,OURO-61,304,Paid
ORD-120830,2026-04-06,OURO-70,260,Paid
ORD-120831,2026-05-20,OURO-81,334,Pending
ORD-120832,2025-11-04,OURO-45,316,Paid
ORD-120833,2026-05-01,OURO-97,312,Paid
ORD-120834,2026-01-18,OURO-10,440,Pending
ORD-120835,2026-04-02,OURO-99,313,Pending
ORD-120836,2026-04-09,OURO-87,481,Paid
ORD-120837,2026-02-07,OURO-57,389,Pending
ORD-120838,2026-03-22,OURO-21,110,Pending
ORD-120839,2025-12-27,OURO-56,368,Pending
ORD-120840,2026-04-13,OURO-63,219,Paid
ORD-120841,2025-10-10,OURO-29,201,Paid
ORD-120842,2025-12-18,OURO-18,182,Paid
ORD-120843,2026-08-02,OURO-71,365,Paid
ORD-120844,2025-09-22,OURO-82,450,Paid
ORD-120845,2026-05-24,OURO-61,278,Pending
ORD-120846,2026-07-23,OURO-39,159,Paid
ORD-120847,2025-12-31,OURO-30,490,Paid
ORD-120848,2026-07-05,OURO-63,171,Paid
ORD-120849,2026-02-04,OURO-60,193,Paid
ORD-120850,2025-11-22,OURO-53,487,Pending
ORD-120851,2026-03-16,OURO-22,320,Pending
ORD-120852,2026-01-19,OURO-98,241,Paid
ORD-120853,2026-05-25,OURO-26,90,Paid
ORD-120854,2025-10-16,OURO-65,205,Pending
ORD-120855,2025-11-05,OURO-64,429,Pending
ORD-120856,2026-04-13,OURO-44,380,Paid
ORD-120857,2026-05-17,OURO-19,184,Pending
ORD-120858,2026-07-25,OURO-18,448,Paid
ORD-120859,2025-09-16,OURO-28,369,Pending
ORD-120860,2026-04-30,OURO-49,145,Pending
ORD-120861,2026-05-02,OURO-65,228,Paid
ORD-120862,2025-12-23,OURO-49,325,Paid
ORD-120863,2025-11-27,OURO-18,454,Paid
ORD-120864,2026-08-26,OURO-85,498,Paid
ORD-120865,2026-07-03,OURO-81,185,Pending
ORD-120866,2026-01-01,OURO-60,236,Paid
ORD-120867,2026-03-17,OURO-90,119,Pending
ORD-120868,2026-06-17,OURO-89,320,Paid
ORD-120869,2026-05-06,OURO-68,112,Paid
ORD-120870,2026-07-08,OURO-40,268,Paid
ORD-120871,2026-03-04,OURO-41,467,Pending
ORD-120872,2026-01-06,OURO-68,417,Paid
ORD-120873,2026-07-22,OURO-85,188,Pending
ORD-120874,2026-07-22,OURO-82,362,Paid
ORD-120875,2025-09-17,OURO-86,109,Paid
ORD-120876,2026-04-04,OURO-27,464,Paid
ORD-120877,2026-05-06,OURO-21,89,Paid
ORD-120878,2026-08-25,OURO-76,305,Paid
ORD-120879,2026-02-06,OURO-79,196,Paid
ORD-120880,2026-07-01,OURO-26,290,Paid
ORD-120881,2025-10-11,OURO-35,456,Paid
ORD-120882,2026-09-06,OURO-66,374,Pending
ORD-120883,2025-11-24,OURO-38,250,Paid
ORD-120884,2026-02-21,OURO-23,206,Paid
ORD-120885,2025-11-20,OURO-59,393,Paid
ORD-120886,2026-05-02,OURO-73,226,Paid
ORD-120887,2026-08-20,OURO-70,454,Paid
ORD-120888,2025-10-11,OURO-51,437,Paid
ORD-120889,2025-11-28,OURO-29,389,Paid
ORD-120890,2026-04-26,OURO-38,352,Paid
ORD-120891,2026-05-07,OURO-57,66,Paid
ORD-120892,2026-07-25,OURO-55,230,Paid
ORD-120893,2026-02-07,OURO-99,70,Paid
ORD-120894,2025-11-21,OURO-76,463,Paid
ORD-120895,2026-08-04,OURO-87,483,Pending
ORD-120896,2025-11-22,OURO-35,429,Paid
ORD-120897,2026-02-09,OURO-67,386,Paid
ORD-120898,2026-03-03,OURO-47,435,Pending
ORD-120899,2026-07-15,OURO-79,119,Pending
ORD-120900,2026-02-14,OURO-91,455,Paid
ORD-120901,2026-07-15,OURO-77,222,Pending
ORD-120902,2026-08-10,OURO-30,117,Pending
ORD-120903,2026-06-30,OURO-75,328,Paid
ORD-120904,2025-12-17,OURO-89,412,Paid
ORD-120905,2025-11-05,OURO-57,457,Paid
ORD-120906,2026-09-02,OURO-87,365,Paid
ORD-120907,2026-08-16,OURO-24,467,Paid
ORD-120908,2026-08-23,OURO-47,406,Paid
ORD-120909,2026-05-16,OURO-14,157,Paid
ORD-120910,2026-08-23,OURO-66,167,Paid
ORD-120911,2026-06-17,OURO-75,453,Pending
ORD-120912,2026-05-17,OURO-51,136,Paid
ORD-120913,2026-05-02,OURO-28,323,Paid
ORD-120914,2025-10-14,OURO-86,469,Paid
ORD-120915,2025-11-20,OURO-47,486,Paid
ORD-120916,2025-11-28,OURO-63,387,Paid
ORD-120917,2026-02-02,OURO-59,165,Paid
ORD-120918,2026-02-24,OURO-91,134,Paid
ORD-120919,2025-10-28,OURO-31,124,Paid
ORD-120920,2026-07-05,OURO-58,227,Pending
ORD-120921,2026-08-23,OURO-18,137,Paid
ORD-120922,2026-06-04,OURO-49,349,Paid
ORD-120923,2026-02-24,OURO-31,126,Paid
ORD-120924,2026-01-20,OURO-67,307,Paid
ORD-120925,2026-03-20,OURO-85,254,Pending
ORD-120926,2025-10-17,OURO-42,54,Paid
ORD-120927,2025-10-16,OURO-89,375,Paid
ORD-120928,2026-01-13,OURO-19,469,Paid
ORD-120929,2026-07-08,OURO-69,224,Paid
ORD-120930,2026-07-25,OURO-14,338,Pending
ORD-120931,2025-09-14,OURO-79,367,Pending
ORD-120932,2025-12-08,OURO-17,334,Paid
ORD-120933,2026-04-29,OURO-25,264,Pending
ORD-120934,2026-03-20,OURO-79,115,Paid
ORD-120935,2025-09-11,OURO-54,163,Pending
ORD-120936,2026-01-11,OURO-37,309,Paid
ORD-120937,2026-01-04,OURO-33,342,Pending
ORD-120938,2026-03-01,OURO-27,55,Paid
ORD-120939,2026-03-08,OURO-27,213,Pending
ORD-120940,2026-07-10,OURO-95,134,Paid
ORD-120941,2026-04-08,OURO-40,383,Paid
ORD-120942,2026-05-18,OURO-70,336,Paid
ORD-120943,2026-06-11,OURO-82,295,Pending
ORD-120944,2026-06-06,OURO-24,210,Paid
ORD-120945,2025-09-26,OURO-10,422,Paid
ORD-120946,2026-07-21,OURO-34,286,Paid
ORD-120947,2026-05-14,OURO-54,429,Pending
ORD-120948,2025-09-11,OURO-31,244,Pending
ORD-120949,2026-06-09,OURO-22,291,Paid
ORD-120950,2026-04-15,OURO-25,398,Pending
ORD-120951,2026-08-17,OURO-59,182,Paid
ORD-120952,2026-09-03,OURO-76,164,Pending
ORD-120953,2026-02-16,OURO-81,417,Paid
ORD-120954,2025-09-17,OURO-79,216,Pending
ORD-120955,2026-05-10,OURO-50,412,Paid
ORD-120956,2026-04-08,OURO-95,422,Paid
ORD-120957,2026-03-01,OURO-74,295,Paid
ORD-120958,2025-11-12,OURO-62,134,Paid
ORD-120959,2026-04-08,OURO-33,400,Pending
ORD-120960,2025-11-17,OURO-27,234,Pending
ORD-120961,2026-08-17,OURO-48,444,Paid
ORD-120962,2026-05-01,OURO-71,355,Paid
ORD-120963,2025-09-30,OURO-46,245,Paid
ORD-120964,2025-12-24,OURO-99,203,Paid
ORD-120965,2025-11-02,OURO-35,430,Pending
ORD-120966,2025-11-29,OURO-40,292,Paid
ORD-120967,2026-08-22,OURO-77,260,Pending
ORD-120968,2026-08-04,OURO-85,217,Pending
ORD-120969,2026-09-07,OURO-97,222,Paid
ORD-120970,2026-03-01,OURO-56,244,Pending
ORD-120971,2026-09-07,OURO-25,314,Pending
ORD-120972,2026-01-07,OURO-33,323,Paid
ORD-120973,2025-09-11,OURO-52,326,Paid
ORD-120974,2025-10-30,OURO-74,323,Paid
ORD-120975,2026-05-30,OURO-11,499,Paid
ORD-120976,2026-07-30,OURO-76,170,Pending
ORD-120977,2026-01-17,OURO-67,484,Paid
ORD-120978,2026-03-01,OURO-93,248,Pending
ORD-120979,2026-08-16,OURO-37,199,Paid
ORD-120980,2026-03-05,OURO-89,399,Paid
ORD-120981,2025-12-01,OURO-21,485,Paid
ORD-120982,2026-06-20,OURO-48,140,Paid
ORD-120983,2026-01-18,OURO-27,151,Pending
ORD-120984,2026-06-12,OURO-42,218,Paid
ORD-120985,2025-12-01,OURO-25,360,Paid
ORD-120986,2026-02-07,OURO-48,77,Paid
ORD-120987,2026-02-17,OURO-87,149,Paid
ORD-120988,2026-04-13,OURO-78,75,Paid
ORD-120989,2025-10-31,OURO-64,168,Paid
ORD-120990,2026-04-17,OURO-73,87,Pending
ORD-120991,2026-03-05,OURO-34,247,Pending
ORD-120992,2026-08-07,OURO-51,175,Paid
ORD-120993,2026-01-10,OURO-49,120,Paid
ORD-120994,2025-09-26,OURO-38,50,Paid
ORD-120995,2026-07-24,OURO-37,240,Paid
ORD-120996,2025-10-06,OURO-97,327,Paid
ORD-120997,2026-08-11,OURO-25,59,Pending
ORD-120998,2026-05-05,OURO-22,247,Paid
ORD-120999,2026-06-01,OURO-99,296,Paid
ORD-121000,2026-03-07,OURO-12,350,Paid
ORD-121001,2026-04-10,OURO-44,91,Paid
ORD-121002,2026-07-05,OURO-56,347,Paid
ORD-121003,2025-10-02,OURO-70,180,Paid
ORD-121004,2026-08-07,OURO-37,249,Paid
ORD-121005,2026-01-21,OURO-55,429,Pending
ORD-121006,2026-05-20,OURO-50,253,Pending
ORD-121007,2026-06-14,OURO-38,401,Paid
ORD-121008,2025-12-04,OURO-66,101,Pending
ORD-121009,2025-09-16,OURO-65,483,Paid
ORD-121010,2026-03-18,OURO-99,154,Paid
ORD-121011,2025-10-03,OURO-14,453,Paid
ORD-121012,2025-10-01,OURO-78,355,Pending
ORD-121013,2026-05-11,OURO-95,475,Paid
ORD-121014,2025-11-24,OURO-29,109,Pending
ORD-121015,2025-11-22,OURO-18,382,Paid
ORD-121016,2025-12-14,OURO-15,304,Paid
ORD-121017,2026-06-18,OURO-85,282,Pending
ORD-121018,2026-02-05,OURO-81,179,Paid
ORD-121019,2026-02-14,OURO-31,297,Paid
ORD-121020,2026-05-25,OURO-61,361,Paid
ORD-121021,2026-01-11,OURO-64,119,Pending
ORD-121022,2025-11-14,OURO-34,497,Paid
ORD-121023,2026-01-11,OURO-77,480,Paid
ORD-121024,2026-02-02,OURO-20,172,Paid
ORD-121025,2026-07-14,OURO-13,338,Paid
ORD-121026,2025-11-29,OURO-69,294,Pending
ORD-121027,2026-05-15,OURO-98,393,Paid
ORD-121028,2025-09-28,OURO-41,458,Paid
ORD-121029,2026-01-29,OURO-96,261,Paid
ORD-121030,2026-06-01,OURO-25,280,Pending
ORD-121031,2026-01-24,OURO-83,146,Paid
ORD-121032,2026-08-18,OURO-91,186,Paid
ORD-121033,2025-11-04,OURO-93,378,Paid
ORD-121034,2026-04-16,OURO-90,64,Paid
ORD-121035,2025-12-25,OURO-29,69,Paid
ORD-121036,2026-06-04,OURO-34,342,Pending
ORD-121037,2026-05-25,OURO-93,147,Paid
ORD-121038,2026-08-04,OURO-52,372,Paid
ORD-121039,2026-02-20,OURO-49,380,Paid
ORD-121040,2026-01-23,OURO-78,114,Paid
ORD-121041,2025-11-23,OURO-35,181,Paid
ORD-121042,2026-08-13,OURO-76,436,Paid
ORD-121043,2026-08-17,OURO-50,348,Paid
ORD-121044,2026-01-28,OURO-28,419,Paid
ORD-121045,2025-11-12,OURO-29,213,Paid
ORD-121046,2026-08-14,OURO-28,476,Paid
ORD-121047,2026-02-07,OURO-75,363,Pending
ORD-121048,2026-01-30,OURO-41,149,Paid
ORD-121049,2026-03-14,OURO-50,324,Pending
ORD-121050,2025-12-20,OURO-35,295,Paid
ORD-121051,2026-06-19,OURO-59,415,Pending
ORD-121052,2025-11-11,OURO-30,479,Paid
ORD-121053,2026-04-25,OURO-72,97,Pending
ORD-121054,2025-09-21,OURO-95,168,Paid
ORD-121055,2025-10-26,OURO-50,190,Pending
ORD-121056,2026-05-28,OURO-81,218,Pending
ORD-121057,2025-09-27,OURO-61,325,Paid
ORD-121058,2025-12-12,OURO-57,60,Pending
ORD-121059,2025-09-30,OURO-60,152,Pending
ORD-121060,2026-01-05,OURO-67,72,Paid
ORD-121061,2026-02-05,OURO-14,264,Pending
ORD-121062,2026-01-03,OURO-73,351,Paid
ORD-121063,2026-03-29,OURO-31,296,Pending
ORD-121064,2025-10-17,OURO-56,93,Paid
ORD-121065,2026-04-25,OURO-74,500,Pending
ORD-121066,2026-06-08,OURO-64,441,Paid
ORD-121067,2026-04-17,OURO-70,64,Pending
ORD-121068,2025-12-04,OURO-49,405,Pending
ORD-121069,2026-06-04,OURO-84,358,Pending
ORD-121070,2026-06-26,OURO-76,267,Paid
ORD-121071,2026-06-04,OURO-46,144,Paid
ORD-121072,2026-03-16,OURO-23,254,Paid
ORD-121073,2026-04-10,OURO-87,178,Paid
ORD-121074,2025-11-29,OURO-25,92,Pending
ORD-121075,2025-12-06,OURO-52,73,Pending
ORD-121076,2026-06-21,OURO-86,163,Paid
ORD-121077,2025-10-06,OURO-94,375,Paid
ORD-121078,2026-01-18,OURO-71,442,Pending
ORD-121079,2026-03-27,OURO-98,206,Paid
ORD-121080,2026-07-17,OURO-59,148,Pending
ORD-121081,2025-11-13,OURO-45,489,Paid
ORD-121082,2026-03-22,OURO-12,224,Pending
ORD-121083,2025-11-15,OURO-52,177,Paid
ORD-121084,2026-03-15,OURO-19,430,Paid
ORD-121085,2026-04-08,OURO-82,283,Paid
ORD-121086,2026-08-13,OURO-86,277,Paid
ORD-121087,2025-10-29,OURO-14,266,Pending
ORD-121088,2026-06-22,OURO-39,319,Pending
ORD-121089,2026-01-07,OURO-34,416,Paid
ORD-121090,2025-12-23,OURO-78,218,Paid
ORD-121091,2026-02-15,OURO-95,490,Paid
ORD-121092,2026-01-08,OURO-94,274,Paid
ORD-121093,2025-10-05,OURO-53,197,Paid
ORD-121094,2026-06-11,OURO-99,469,Paid
ORD-121095,2026-03-04,OURO-45,98,Pending
ORD-121096,2025-09-28,OURO-68,476,Pending
ORD-121097,2025-09-26,OURO-63,124,Pending
ORD-121098,2025-12-14,OURO-38,83,Pending
ORD-121099,2026-05-23,OURO-64,172,Paid
ORD-121100,2025-12-08,OURO-68,385,Paid
ORD-121101,2025-12-18,OURO-37,262,Paid
ORD-121102,2026-02-28,OURO-91,263,Paid
ORD-121103,2025-12-11,OURO-76,448,Paid
ORD-121104,2026-05-16,OURO-79,205,Paid
ORD-121105,2026-01-24,OURO-74,102,Pending
ORD-121106,2026-03-16,OURO-17,423,Paid
ORD-121107,2025-12-23,OURO-97,276,Paid
ORD-121108,2026-07-12,OURO-93,434,Paid
ORD-121109,2025-10-05,OURO-43,349,Paid
ORD-121110,2026-08-22,OURO-48,130,Pending
ORD-121111,2026-06-11,OURO-10,159,Pending
ORD-121112,2026-01-08,OURO-98,268,Paid
ORD-121113,2026-08-26,OURO-63,357,Paid
ORD-121114,2025-12-11,OURO-13,386,Paid
ORD-121115,2025-10-09,OURO-71,314,Pending
ORD-121116,2025-12-07,OURO-18,380,Pending
ORD-121117,2026-05-12,OURO-93,285,Paid
ORD-121118,2026-04-12,OURO-37,287,Paid
ORD-121119,2025-10-17,OURO-79,232,Paid
ORD-121120,2026-02-01,OURO-88,455,Paid
ORD-121121,2026-07-26,OURO-63,256,Pending
ORD-121122,2026-01-17,OURO-59,227,Paid
ORD-121123,2026-06-21,OURO-74,149,Paid
ORD-121124,2025-09-11,OURO-39,386,Paid
ORD-121125,2026-08-31,OURO-70,147,Paid
ORD-121126,2026-01-17,OURO-90,197,Paid
ORD-121127,2026-07-03,OURO-46,348,Paid
ORD-121128,2026-08-17,OURO-49,416,Pending
ORD-121129,2026-04-29,OURO-22,137,Paid
ORD-121130,2026-07-15,OURO-79,457,Paid
ORD-121131,2025-10-25,OURO-87,295,Pending
ORD-121132,2026-05-20,OURO-17,442,Paid
ORD-121133,2026-02-16,OURO-60,224,Paid
ORD-121134,2025-09-28,OURO-76,184,Paid
ORD-121135,2025-12-21,OURO-75,97,Paid
ORD-121136,2026-05-09,OURO-16,97,Paid
ORD-121137,2025-09-24,OURO-66,338,Pending
ORD-121138,2025-12-05,OURO-19,397,Pending
ORD-121139,2026-07-15,OURO-77,325,Paid
ORD-121140,2025-12-26,OURO-20,470,Paid
ORD-121141,2026-03-25,OURO-31,485,Paid
ORD-121142,2025-11-04,OURO-84,172,Paid
ORD-121143,2025-12-05,OURO-30,119,Paid
ORD-121144,2026-04-01,OURO-72,377,Paid
ORD-121145,2026-02-23,OURO-54,270,Pending
ORD-121146,2025-12-02,OURO-91,178,Pending
ORD-121147,2025-10-25,OURO-54,313,Pending
ORD-121148,2025-10-03,OURO-78,160,Pending
ORD-121149,2026-02-01,OURO-95,370,Pending
ORD-121150,2026-08-26,OURO-47,331,Paid
ORD-121151,2026-08-11,OURO-62,107,Paid
ORD-121152,2026-06-02,OURO-71,411,Paid
ORD-121153,2026-05-25,OURO-95,88,Paid
ORD-121154,2026-07-27,OURO-64,394,Pending
ORD-121155,2026-09-08,OURO-85,425,Paid
ORD-121156,2026-02-14,OURO-14,372,Paid
ORD-121157,2025-09-16,OURO-85,119,Paid
ORD-121158,2026-08-02,OURO-15,170,Paid
ORD-121159,2026-03-08,OURO-62,438,Pending
ORD-121160,2026-03-04,OURO-36,119,Pending
ORD-121161,2025-10-17,OURO-20,156,Pending
ORD-121162,2026-01-06,OURO-67,298,Paid
ORD-121163,2025-11-20,OURO-68,102,Paid
ORD-121164,2026-04-15,OURO-52,412,Paid
ORD-121165,2025-12-15,OURO-62,175,Pending
ORD-121166,2025-12-28,OURO-92,470,Paid
ORD-121167,2025-12-30,OURO-95,254,Paid
ORD-121168,2025-09-12,OURO-37,302,Paid
ORD-121169,2026-06-09,OURO-72,335,Pending
ORD-121170,2025-12-10,OURO-44,85,Paid
ORD-121171,2026-03-10,OURO-19,308,Paid
ORD-121172,2025-09-11,OURO-39,406,Paid
ORD-121173,2026-08-12,OURO-58,114,Pending
ORD-121174,2026-05-15,OURO-67,74,Paid
ORD-121175,2026-01-13,OURO-70,351,Pending
ORD-121176,2025-10-04,OURO-85,443,Pending
ORD-121177,2026-08-22,OURO-91,202,Paid
ORD-121178,2026-09-02,OURO-71,123,Pending
ORD-121179,2025-12-01,OURO-47,129,Paid
ORD-121180,2025-10-21,OURO-74,444,Pending
ORD-121181,2026-07-22,OURO-22,289,Pending
ORD-121182,2026-07-31,OURO-97,124,Paid
ORD-121183,2025-10-13,OURO-98,420,Pending
ORD-121184,2026-08-22,OURO-66,240,Pending
ORD-121185,2025-09-21,OURO-53,85,Pending
ORD-121186,2026-07-07,OURO-10,309,Paid
ORD-121187,2026-06-07,OURO-20,483,Paid
ORD-121188,2026-06-09,OURO-70,69,Paid
ORD-121189,2026-03-15,OURO-99,479,Pending
ORD-121190,2025-09-18,OURO-40,160,Paid
ORD-121191,2026-02-06,OURO-71,232,Paid
ORD-121192,2025-10-28,OURO-50,270,Paid
ORD-121193,2026-02-18,OURO-55,255,Paid
ORD-121194,2026-03-14,OURO-51,276,Paid
ORD-121195,2025-12-11,OURO-96,146,Paid
ORD-121196,2026-07-10,OURO-91,352,Pending
ORD-121197,2025-10-06,OURO-75,126,Paid
ORD-121198,2025-10-06,OURO-83,482,Pending
ORD-121199,2026-01-28,OURO-50,316,Pending
ORD-121200,2026-06-22,OURO-64,136,Pending
ORD-121201,2026-07-18,OURO-35,164,Paid
ORD-121202,2026-01-01,OURO-75,248,Pending
ORD-121203,2025-11-08,OURO-27,155,Paid
ORD-121204,2026-01-21,OURO-22,60,Paid
ORD-121205,2025-10-12,OURO-63,209,Pending
ORD-121206,2026-06-16,OURO-52,200,Paid
ORD-121207,2025-11-30,OURO-35,497,Paid
ORD-121208,2026-04-28,OURO-66,188,Paid
ORD-121209,2026-06-30,OURO-42,231,Pending
ORD-121210,2026-01-05,OURO-17,124,Pending
ORD-121211,2026-09-09,OURO-96,196,Pending
ORD-121212,2026-08-22,OURO-19,208,Paid
ORD-121213,2025-11-09,OURO-97,352,Paid
ORD-121214,2026-05-21,OURO-85,59,Pending
ORD-121215,2026-02-05,OURO-56,261,Paid
ORD-121216,2026-06-19,OURO-30,82,Pending
ORD-121217,2026-03-05,OURO-55,424,Paid
ORD-121218,2026-06-28,OURO-56,299,Paid
ORD-121219,2025-09-29,OURO-29,149,Paid
ORD-121220,2026-07-31,OURO-89,410,Paid
ORD-121221,2026-03-11,OURO-79,285,Paid
ORD-121222,2025-11-05,OURO-45,415,Paid
ORD-121223,2026-01-12,OURO-54,438,Paid
ORD-121224,2026-08-05,OURO-57,476,Paid
ORD-121225,2026-06-26,OURO-65,286,Pending
ORD-121226,2026-05-12,OURO-85,274,Pending
ORD-121227,2025-11-14,OURO-89,184,Paid
ORD-121228,2026-04-03,OURO-26,140,Pending
ORD-121229,2026-02-23,OURO-56,84,Paid
ORD-121230,2025-09-29,OURO-43,221,Pending
ORD-121231,2026-05-20,OURO-33,77,Paid
ORD-121232,2026-08-18,OURO-29,266,Paid
ORD-121233,2026-07-01,OURO-83,433,Paid
ORD-121234,2026-06-15,OURO-69,450,Paid
ORD-121235,2026-05-02,OURO-65,395,Pending
ORD-121236,2026-08-12,OURO-18,313,Pending
ORD-121237,2026-07-21,OURO-22,355,Paid
ORD-121238,2026-08-14,OURO-35,380,Paid
ORD-121239,2026-01-14,OURO-12,100,Paid
ORD-121240,2026-02-18,OURO-27,243,Paid
ORD-121241,2026-03-02,OURO-85,101,Paid
ORD-121242,2026-04-27,OURO-45,364,Pending
ORD-121243,2026-06-04,OURO-31,328,Paid
ORD-121244,2025-11-23,OURO-92,66,Paid
ORD-121245,2026-02-21,OURO-47,192,Paid
ORD-121246,2026-05-06,OURO-37,495,Paid
ORD-121247,2026-03-13,OURO-94,404,Pending
ORD-121248,2026-06-23,OURO-81,362,Paid
ORD-121249,2025-12-07,OURO-92,416,Paid
ORD-121250,2025-12-07,OURO-86,283,Paid
ORD-121251,2026-07-21,OURO-80,434,Paid
ORD-121252,2026-08-09,OURO-31,292,Pending
ORD-121253,2026-07-31,OURO-68,189,Paid
ORD-121254,2026-09-04,OURO-38,457,Paid
ORD-121255,2026-09-02,OURO-95,252,Paid
ORD-121256,2026-04-20,OURO-83,370,Pending
ORD-121257,2026-04-18,OURO-93,204,Paid
ORD-121258,2025-12-04,OURO-56,403,Paid
ORD-121259,2026-04-26,OURO-17,211,Paid
ORD-121260,2026-06-21,OURO-93,150,Pending
ORD-121261,2025-12-06,OURO-54,493,Paid
ORD-121262,2026-08-29,OURO-46,110,Pending
ORD-121263,2025-09-15,OURO-79,248,Paid
ORD-121264,2026-06-22,OURO-79,499,Paid
ORD-121265,2026-08-22,OURO-12,164,Paid
ORD-121266,2026-05-17,OURO-66,367,Pending
ORD-121267,2026-05-07,OURO-77,420,Paid
